fruit_id,size_cm,weight_g,color_intensity,ripeness_level,firmness,sweetness,defect_count,bruise_score,spot_score,defect_score,size_to_weight_ratio,grade
FR09856,-1.242547100020437,-1.2852409376055869,-0.835865911248185,1.3582878621231125,-0.03996840855999113,-0.979560404747592,0.6363014005372027,1.0071320073979253,0.1672435834864343,1.147531407069259,0.5760788139800148,Local
FR07386,-0.4712972323337865,-0.3574990918635463,-1.3297188844412464,-0.9983285652859508,-0.5258221203250999,0.20553365044941826,-0.2497888383392807,0.4164693152562479,-0.8343597705202536,-0.2080574763066366,-0.5778450033745492,Reject
FR00454,-0.24951294395757367,0.008202455546596418,0.695078305650306,-1.483514300340758,1.070554361188829,1.0769263380942786,-1.135879077215764,1.0418768716415534,-0.6271314903809388,-0.12333317109564305,-0.7339932292128724,Reject
FR08910,0.030214987327740042,1.3681370391369876,1.3370871708012861,0.9424143749332777,-0.6299336299890517,-0.6310033296896478,-0.2497888383392807,0.10376553706359536,1.2724610775627792,0.5544612705923048,-1.315363235702952,Local
FR03425,1.7747682016383786,-0.531151642573754,0.843234197608224,0.699821507405874,0.6541083225330212,0.27524506546100674,1.522391639413686,0.20800012979447965,0.9270806106639214,1.3169800174912456,0.7368829176548102,Local
FR02346,-0.13961982809548604,-0.03378763866314029,-1.3791041817605527,0.42257251594598433,-1.1851950148634616,0.8329363855537174,-1.135879077215764,0.5554487722307603,-0.8688978172101394,-0.5469546971506103,-0.6294376986271173,Local
FR01938,-0.4393283259011792,-0.47167255038275174,-1.3297188844412464,1.2196633663931675,1.244073543962082,0.17067794294362382,1.522391639413686,-0.1394485126418012,-1.4905826576280834,-0.12333317109564305,-0.4337069714295967,Local
FR05888,0.6995639657604548,0.7460401816996121,0.7444636029696122,1.3929439860555988,-0.10937608166929244,0.6586578480247453,-1.135879077215764,1.5977946995396024,1.2724610775627792,1.2322557122802524,-0.6745630233515947,Local
FR07977,-0.48328557224601415,-0.2702190925042116,0.9420047922468365,0.9424143749332777,0.515292976314419,1.4951948281638114,1.522391639413686,-1.459753353899668,-0.10906079003265222,-0.3775060867286232,-0.6745630233515947,Local
FR04540,-0.41535164607672376,-0.19737576600677048,-0.2926276407358174,0.31860414414852556,-0.21348759133324421,-0.4218690846548813,-0.2497888383392807,1.1113666001288092,-1.4905826576280834,-0.038608865884649526,-0.6861698631809314,Local
FR00190,-0.671102897537582,-0.02661054986894164,1.2383165761626738,-0.06261321910882287,-0.5952297934344011,-1.6418188473576856,0.6363014005372027,0.4859590437435041,-0.765283677140482,0.3002883549593241,-1.0546365701385136,Local
FR01870,-0.46330500572563466,-0.03700495432950507,-0.6383247219709602,-0.5824550780961161,0.6888121590876719,-0.6310033296896478,-0.2497888383392807,0.3817244510126198,0.029091396726891035,0.13083974453733754,-0.8590632020129592,Reject
FR07627,-0.6331398211488607,-0.38826982887775424,0.49753711637308123,1.6701929775154885,-0.6646374665437024,-1.1538389422765638,3.294572117166653,-1.4944982181432962,-1.1797402374191113,-0.12333317109564305,-0.6861698631809314,Local
FR09794,-0.42933804264098946,-0.25355504725791134,-1.0827923978447158,1.4969123578530574,1.6952234191725402,1.460339120658017,-1.135879077215764,0.13851040130722345,1.0306947507335789,0.046115439326344,-0.6472442263347914,Local
FR04732,1.7747682016383786,2.1047373361875548,-0.09508645145859258,-0.5477989541636299,1.244073543962082,-0.6658590371954421,1.522391639413686,0.3817244510126198,-1.0070500039696826,0.4697369653813112,,Reject
FR07724,-0.26549739717387716,-0.48305689812527364,1.3864724681205922,0.00669902875614965,0.48058913975976836,-0.6310033296896478,-0.2497888383392807,0.6944282292052724,1.134308890803236,0.8933584914362783,-0.2950384040480242,Local
FR06742,-0.2874760203462947,-0.15084843175472445,-0.6383247219709602,-0.5824550780961161,1.3134812170713834,0.41466789548418453,3.294572117166653,-0.1741933768854293,0.996156704043693,1.9100501539682002,-0.6338596933283597,Reject
FR09250,-0.16959067787605542,-0.032302723740202585,-1.6754159656763896,-0.6517673259610887,-1.150491178308811,1.4951948281638114,-1.135879077215764,-1.355518761168784,-1.2833543774887688,-2.156716496159486,-0.649492502955566,Reject
FR05302,-0.619153424584595,-0.394869450757477,0.49753711637308123,0.45722863987847057,-1.1851950148634616,-0.45672479216067574,0.6363014005372027,1.0418768716415534,-0.8343597705202536,0.6391855758032983,-0.665373583630003,Local
FR06002,-1.3524402158825244,-1.2833435463151666,-1.477874776399165,0.45722863987847057,0.6541083225330212,0.41466789548418453,-0.2497888383392807,0.5901936364743884,-1.6287348443876266,-0.46223039193961674,0.36006070072469465,Local
FR06564,-0.06169561866600568,-0.39255958309957395,-0.14447174877789878,0.00669902875614965,-1.6710487266285705,1.4254834131522225,1.522391639413686,-1.5639879466305524,0.6853142838347208,-0.12333317109564305,-0.26241594136378643,Local
FR07891,1.578708892657155,-0.38769236196327833,-0.9346365058867971,1.4622562339205711,0.06414310110396085,-1.397828894817125,1.522391639413686,1.1461114643724373,-0.07452274334276641,1.4864286279132326,0.41665918942075414,Local
FR04964,-0.04171505214562621,0.6622249838271316,0.25061062977655024,-0.4784867062986575,-0.5605259568797504,-0.6310033296896478,-0.2497888383392807,0.451214179499876,-1.594196797697741,-0.5469546971506103,-1.018182781216912,Reject
FR03669,-0.0397169954935883,-0.2691466539487565,0.25061062977655024,-0.7210795738260611,1.2787773805167326,0.06611082042624049,-0.2497888383392807,0.451214179499876,1.5833034977717513,0.9780827966472719,-0.36874739963581915,Reject
FR07094,-1.3084829695376894,-1.3069371945351758,-1.3791041817605527,0.041355152688635904,1.2787773805167326,1.4254834131522225,0.6363014005372027,-0.10470364839817328,-0.7307456304505964,-0.12333317109564305,0.6073052232059588,Local
FR07428,-1.4283663686599666,-1.403374169252626,-0.5395541273323479,0.11066740055360841,0.8970351784155758,1.3557719981406338,-1.135879077215764,0.3817244510126198,-0.21267493010230948,-0.3775060867286232,1.2174259076371958,Local
FR05405,-0.26949351047795295,-0.4923788640303822,0.25061062977655024,0.699821507405874,1.1746658708527806,1.5997619506811944,-1.135879077215764,-0.06995878415454518,0.5817001437650637,-0.2927817815176296,-0.28717407364435493,Local
FR00020,1.7747682016383786,-0.5362663495305392,-1.132177695164022,1.0810388706632228,0.7582198321969732,1.460339120658017,-1.135879077215764,-0.035213919910917074,0.5471620970751779,-0.2927817815176296,0.8729230454965801,Local
FR06272,-1.4923041815251812,-1.4098088005853557,-1.7248012629956957,0.9077582510007915,1.5564080729539376,1.1814934606116614,0.6363014005372027,-0.903835526001619,0.8580045172841498,0.046115439326344,1.2174259076371958,Local
FR07509,1.7747682016383786,-0.3810927400835556,-0.2926276407358174,-0.8250479456235197,-0.07467224511464178,-1.397828894817125,-0.2497888383392807,0.6944282292052724,-0.45444125693151,0.13083974453733754,0.48481027454707587,Reject
FR08692,0.29595652204878803,0.5401319790522588,-0.14447174877789878,0.1799796484185809,0.5499968128690697,-0.21273483962011486,2.4084818782901696,0.3469795867689917,0.6853142838347208,1.7406015435462132,-0.7562832242489643,Local
FR00836,0.1520964431020555,0.865245851902106,1.1889312788433675,-1.4488581764082717,0.6541083225330212,-1.2584060647939472,0.6363014005372027,0.20800012979447965,-1.3178924241786547,-0.2080574763066366,-1.005249558773116,Reject
FR00766,-1.0187647549921859,-1.3302833569346955,-1.6754159656763896,-0.4784867062986575,0.13355077421326217,-0.979560404747592,-1.135879077215764,-0.0004690556672889659,1.7214556845312945,0.3002883549593241,1.2174259076371958,Reject
FR02904,-0.5012680821143557,0.07898340020662416,-0.44078353269373544,0.00669902875614965,-0.6646374665437024,1.4254834131522225,-1.135879077215764,1.6325395637832305,-1.4560446109381977,-0.038608865884649526,-0.9830112643425432,Local
FR09329,0.5477116602055703,1.0648844137637223,1.682784252036429,1.0117266227982502,-0.3175991009971962,-0.28244625463170375,0.6363014005372027,0.4164693152562479,0.996156704043693,1.147531407069259,-0.895812785880219,Local
FR08221,-0.39537107955634426,-0.040387260542863006,-1.4284894790798588,-1.0329846892184371,0.7582198321969732,1.3557719981406338,0.6363014005372027,0.13851040130722345,-0.8688978172101394,-0.038608865884649526,-0.8050376610542731,Reject
FR06462,-0.4413263825532171,-0.10976578555344951,-0.4901688300130416,1.4969123578530574,0.6888121590876719,-0.038456302091142834,-0.2497888383392807,0.13851040130722345,1.306999124252665,0.6391855758032983,-0.7842190435750835,Local
FR00578,0.4637932808199762,0.32877908835413433,-0.3913982353744298,0.31860414414852556,-1.0463796686448592,1.2163491681174559,0.6363014005372027,0.3469795867689917,0.27085772355609133,0.7239098810142918,-0.5489344113598327,Local
FR06048,0.10614114010518247,0.2542033611132661,0.5469224136923875,0.6651653834733877,1.070554361188829,1.390627705646428,-1.135879077215764,1.2156011928596935,0.823466470594264,0.7239098810142918,-0.6861698631809314,Local
FR03277,0.1441042164939035,0.6296393507960001,-1.6260306683570833,1.4622562339205711,0.7235159956423226,-0.49158049966647016,-1.135879077215764,0.20800012979447965,-0.10906079003265222,-0.46223039193961674,-0.8872114532522882,Local
FR00864,0.6795833992400753,0.7911650963022169,-0.2926276407358174,0.699821507405874,0.20295844732256346,1.4951948281638114,0.6363014005372027,1.5977946995396024,1.4106132643223226,2.1642230696011797,-0.7074078296765178,Reject
FR04067,-1.4423527652242323,-1.4098912958588523,0.20122533245724405,-0.30520608663622645,1.1052581977434794,-1.1538389422765638,-0.2497888383392807,1.4935601068087183,1.617841544461637,1.7406015435462132,1.2174259076371958,Local
FR08958,-0.315448813474826,1.0776711811556856,-1.230948289802634,0.5611970116759294,0.6888121590876719,1.634617658186989,-1.135879077215764,0.6944282292052724,1.2033849841830075,0.5544612705923048,-1.4264418451179868,Local
FR09137,-0.04571116544970203,-0.2401908129514725,0.9913900895661427,-0.23589383877125394,0.13355077421326217,-0.38701337714908685,-0.2497888383392807,-0.5216420193217102,-0.00544664996299478,-0.5469546971506103,-0.3980706986583018,Local
FR05969,-0.7769999000955934,1.307008041476055,-0.3913982353744298,-0.6864234498935748,0.09884693765861151,0.44952360298997895,-1.135879077215764,-1.4944982181432962,-0.765283677140482,-1.9872678857374988,-2.0072613863416615,Reject
FR00928,0.0022421941992089183,0.4454274050782357,1.4852430627592041,0.7691337552708465,-0.8381566493169554,1.0769263380942786,-1.135879077215764,-0.3131728338599417,-1.0070500039696826,-1.2247491388385578,-0.8674247970046387,Export
FR00892,-0.33942549329928146,-0.18227913095690457,-0.2432423434165112,-0.6171112020286024,0.06414310110396085,-1.1538389422765638,-0.2497888383392807,-0.45215229083445396,-1.0761260973494542,-0.9705762232055775,-0.6427627807494745,Reject
FR07524,0.15609255640613134,0.5616632454348546,-1.230948289802634,-0.5131428302311438,0.7582198321969732,-0.38701337714908685,-1.135879077215764,0.2427449940381074,-0.5235173503112817,-0.6316790023616038,-0.8452807280136639,Reject
FR06344,-0.33143326669112966,-0.15992291183934332,0.7938489002889184,1.6008807296505159,-0.3175991009971962,-0.5612919146780588,-0.2497888383392807,-0.48689715507808207,1.0306947507335789,0.046115439326344,-0.6562678213455297,Local
FR03546,-0.0976606384026888,0.0024277864018390125,1.4358577654398978,-0.06261321910882287,1.1052581977434794,-1.397828894817125,-0.2497888383392807,0.6596833649616443,0.09816749010666266,0.38501266017031766,-0.6316462517250877,Local
FR01873,-1.3904032922712455,-1.406014018004515,-1.7248012629956957,-1.0329846892184371,1.4175927267353352,0.20553365044941826,-0.2497888383392807,0.5901936364743884,-0.21267493010230948,0.21556404974833107,1.2174259076371958,Reject
FR01593,1.698592291779432,-0.4192880517124516,1.5346283600785104,-0.30520608663622645,0.09884693765861151,-0.10816771710273172,-1.135879077215764,1.0418768716415534,-0.9725119572797969,-0.2080574763066366,0.483361298505236,Local
FR03941,1.7747682016383786,2.1047373361875548,0.6456930083309999,0.7344776313383602,-0.24819142788789486,-0.3521576696432924,0.6363014005372027,0.9723871431542972,-1.5251207043179693,0.3002883549593241,-4.019067002141361,Local
FR00605,-0.25151100060961157,-0.21288487742411916,0.25061062977655024,1.7048491014479745,1.4870003998446366,1.7043290731985776,0.6363014005372027,0.17325526555085155,0.996156704043693,0.8933584914362783,-0.5530136744317853,Local
FR03336,0.00024413754717065133,-0.1672649911805349,-0.5395541273323479,-0.4438305823661713,1.001146688079528,0.9375035080711007,-1.135879077215764,1.7367741565141148,-0.5580553970011672,0.4697369653813112,-0.43552256137088824,Reject
FR02797,-0.17558484783216916,-0.3263158784818558,0.10245473781863221,-1.0329846892184371,0.8970351784155758,0.5889464330131567,-1.135879077215764,-1.6682225393614365,-0.21267493010230948,-1.9025435805265056,-0.3980706986583018,Reject
FR00102,-0.12363537487918237,-0.5291717560098371,-1.2803335871219403,0.11066740055360841,0.23766228387721375,0.6586578480247453,-1.135879077215764,0.13851040130722345,0.3744718636257488,-0.2927817815176296,-0.15252415864007668,Local
FR07658,-0.42334387268487556,-0.10597100297260903,0.9913900895661427,-1.5874826721382167,-0.21348759133324421,1.3209162906348393,-1.135879077215764,-0.2784279696163136,-0.10906079003265222,-0.8011276127835906,-0.771424120015377,Reject
FR00643,-0.0716859019261956,0.04507784279954787,1.5346283600785104,-0.6171112020286024,0.7582198321969732,1.5300505356696055,0.6363014005372027,0.2774898582817355,0.23631967686620556,0.6391855758032983,-0.6450009931249168,Reject
FR09798,0.00024413754717065133,-0.08831701444435028,-1.6260306683570833,0.1799796484185809,0.8276275053062745,1.4951948281638114,-1.135879077215764,-0.035213919910917074,-0.6962075837607105,-0.8858519179945842,-0.49929991112055216,Local
FR04113,1.7747682016383786,2.1047373361875548,-1.7248012629956957,0.9077582510007915,-1.150491178308811,-0.38701337714908685,2.4084818782901696,0.4164693152562479,0.4435479570055204,1.6558772383352196,-6.494956929629907,Local
FR09402,1.5027827398797124,-0.38554748485236845,0.843234197608224,1.0463827467307365,1.3828888901806846,1.7043290731985776,-1.135879077215764,-1.0080701187325032,0.8580045172841498,-0.8858519179945842,0.3915457540910102,Export
FR07819,-0.3993671928604201,0.06974392957501213,0.2999959270958565,0.5265408877434431,1.348185053626034,-1.084127527264975,0.6363014005372027,-1.7029674036050646,0.5817001437650637,-0.6316790023616038,-0.890070351676529,Local
FR04255,-0.01174420236505682,0.717249331249321,-0.7370953166095726,1.5662246057180296,1.1052581977434794,-0.6310033296896478,1.522391639413686,0.8334076861797848,0.3053957702459772,1.4864286279132326,-1.0279936646456393,Local
FR00994,-0.5352350451990009,-0.006316712588793792,-1.6754159656763896,-0.9983285652859508,0.9664428515248772,-0.5264362071722646,-0.2497888383392807,-1.459753353899668,-1.732348984457284,-2.0719921909484924,-0.9460025898287285,Reject
FR03131,-0.29946436025852236,0.6081080844134041,0.053069440499326014,0.8037898792033328,-0.5258221203250999,-0.07331200959693727,1.522391639413686,1.1808563286160654,-0.0399846966528806,1.5711529331242262,-1.1651535557116173,Local
FR03156,-0.08167618518638516,0.7710362495690621,-1.230948289802634,1.3929439860555988,-0.6299336299890517,-1.6418188473576856,-0.2497888383392807,1.0418768716415534,0.47808600369540627,0.8933584914362783,-1.1030411477356932,Local
FR03887,1.7747682016383786,-0.583206160150068,-0.34201293805512356,0.6651653834733877,0.5847006494237204,0.5192350180015678,0.6363014005372027,0.10376553706359536,-1.3524304708685404,-0.2927817815176296,0.7095040318505039,Local
FR02179,-0.30146241691056025,-0.4172256698750382,0.10245473781863221,-1.3795459285432992,-0.3870067741064973,0.7283692630363341,-0.2497888383392807,-0.2436831053726855,-0.765283677140482,-0.6316790023616038,-0.3910933417736946,Reject
FR05945,-0.5632078383275324,-0.21288487742411916,0.49753711637308123,0.041355152688635904,1.452296563289986,-0.24759054712590928,1.522391639413686,-1.6334776751178084,-1.5251207043179693,-1.2247491388385578,-0.7945741764388092,Local
FR07291,0.29595652204878803,0.6122328480882309,1.4852430627592041,0.838446003135819,-0.9422681589809074,0.8677920930595119,-1.135879077215764,-1.1470495757070154,-1.0415880506595683,-1.9025435805265056,-0.7971798013312543,Export
FR08184,-0.30545853021463626,-0.3991592049792969,0.5469224136923875,1.3929439860555988,-0.8034528127623048,0.48437931049577343,-0.2497888383392807,-0.3131728338599417,1.1688469374931219,0.21556404974833107,-0.41395006056676714,Local
FR01576,-0.6371359344529367,0.27350725511145524,-1.0334071005254095,-1.1022969370834095,-0.03996840855999113,-0.10816771710273172,0.6363014005372027,0.451214179499876,-0.31628907017196695,0.4697369653813112,-1.2476225974953863,Reject
FR01408,-1.2545354399326647,-1.2510053991045247,0.0036841431800198115,1.3236317381906262,1.0358505246341785,-1.6069631398518913,-1.135879077215764,0.5901936364743884,-0.592593443691053,-0.3775060867286232,0.3575972110731517,Local
FR01238,-0.3534118898635472,-0.35782907295753236,0.9913900895661427,0.8731021270683053,1.1052581977434794,-0.1778791321143204,0.6363014005372027,-0.2784279696163136,-0.14359883672253784,0.046115439326344,-0.48966193838727184,Local
FR07626,0.024220817371626305,0.02618642516884126,-0.7864806139288788,-0.6517673259610887,0.6888121590876719,0.031255112920446054,-0.2497888383392807,-0.41740742659082586,0.3744718636257488,-0.2080574763066366,-0.5736633928200123,Reject
FR06996,-0.5751961782397601,-0.33712275930990193,-0.7370953166095726,0.24929189628355305,-0.5952297934344011,-0.7355704522070311,-1.135879077215764,-1.459753353899668,-0.5235173503112817,-1.9025435805265056,-0.6861698631809314,Local
FR09498,1.7747682016383786,2.1047373361875548,0.695078305650306,-0.4784867062986575,-0.5952297934344011,0.6238021405189512,0.6363014005372027,-0.41740742659082586,0.512624050385292,0.3002883549593241,-4.631474987216772,Reject
FR05990,-0.48528362889805204,-0.2346636296272047,-1.6260306683570833,0.7344776313383602,-0.6299336299890517,-1.6418188473576856,-0.2497888383392807,0.10376553706359536,-0.45444125693151,-0.2927817815176296,-0.7074078296765178,Local
FR00360,-0.10964897831491664,-0.23218877142230854,-1.5766453710377772,0.1799796484185809,-1.6710487266285705,1.2163491681174559,-0.2497888383392807,-0.6258766120525943,-0.45444125693151,-0.8011276127835906,-0.44465028822483527,Local
FR00083,-0.3554099465155851,0.2381167827814415,-1.0334071005254095,1.0117266227982502,1.348185053626034,-0.4218690846548813,3.294572117166653,0.03427580857633914,0.1672435834864343,1.6558772383352196,-0.9798743543965868,Local
FR00285,-0.037718938841550385,1.0271840737758056,0.843234197608224,-1.4488581764082717,-1.532233380409968,-0.1778791321143204,0.6363014005372027,1.5630498352959743,-1.3524304708685404,0.8086341862252848,-1.2035776611093285,Reject
FR07479,-0.0037519757569051725,0.6892009382604986,1.682784252036429,1.6008807296505159,1.6605195826178896,0.7632249705421286,-0.2497888383392807,-1.355518761168784,0.5817001437650637,-0.8011276127835906,-1.0084672168151085,Export
FR06487,-0.03372282553747456,0.43833281155753373,-1.230948289802634,-0.8943601934884922,1.1052581977434794,-0.8052818672186198,0.6363014005372027,-0.5216420193217102,0.47808600369540627,0.13083974453733754,-0.8843607048337443,Reject
FR06767,-0.0017539191048672605,0.23382702855962179,0.25061062977655024,1.28897561425814,0.5847006494237204,1.7043290731985776,0.6363014005372027,-1.355518761168784,-0.4889793036213958,-0.8858519179945842,-0.7364455012012004,Export
FR01681,0.18006923623058663,0.5402144743257553,0.7938489002889184,0.5611970116759294,0.6888121590876719,0.8677920930595119,-1.135879077215764,-0.1741933768854293,-0.0399846966528806,-0.7164033075725971,-0.818272884371074,Export
FR04819,-1.4463488785283083,-1.4032916739791297,1.5346283600785104,-0.13192546697379517,1.070554361188829,-0.6658590371954421,2.4084818782901696,1.5630498352959743,-0.7307456304505964,1.9100501539682002,1.2174259076371958,Local
FR03738,-0.5272428185908491,-0.27714869547792065,-1.6754159656763896,1.150351118528195,-0.8728604858716061,0.24038935795521232,1.522391639413686,0.2774898582817355,-0.6271314903809388,0.6391855758032983,-0.7050256585020266,Local
FR08956,-0.4972719688102799,-0.37523557566530147,0.9420047922468365,0.5611970116759294,-1.5669372169646187,-0.7007147447012366,-0.2497888383392807,-1.2860290326815278,-0.21267493010230948,-1.2247491388385578,-0.5820441732478427,Local
FR05233,-0.45131666581340685,-0.21346234433859484,0.5963077110116937,-1.4142020524757855,-0.17878375477859357,1.4254834131522225,-0.2497888383392807,-1.2860290326815278,-1.1797402374191113,-1.6483706648935252,-0.7002782730770349,Reject
FR04632,0.1401081031898277,-0.09970136218687216,-0.9346365058867971,-0.5131428302311438,0.4458853032051177,0.798080678047923,-1.135879077215764,-1.0080701187325032,-0.3853651635517384,-1.4789220544715382,-0.4103994583163776,Reject
FR05711,-0.5692020082836462,-0.5600249882975415,1.3864724681205922,-1.0329846892184371,-0.7340451396530037,-1.0144161122533863,0.6363014005372027,0.06902067281996724,-1.1797402374191113,-0.2080574763066366,-0.4337069714295967,Reject
FR01797,1.7665262179487224,-0.640045403589181,-1.3791041817605527,1.3929439860555988,0.7929236687516239,-0.8052818672186198,-0.2497888383392807,1.1808563286160654,0.7543903772144924,1.147531407069259,0.7519603874608001,Local
FR09924,-0.19756347100458654,-0.32103618097807757,-1.0334071005254095,1.7048491014479745,1.13996203429813,-1.2584060647939472,-0.2497888383392807,0.8681525504234129,1.1688469374931219,1.0628071018582654,-0.417513314528029,Local
FR04439,-0.29347019030240845,0.04202551768017625,0.5469224136923875,1.4276001099880848,-1.1157873417541606,1.2512048756232503,2.4084818782901696,-0.1741933768854293,0.9270806106639214,1.4864286279132326,-0.7919753231869107,Local
FR02297,0.22202842592338384,0.9598679306026323,-1.477874776399165,-0.027957095176336606,1.6605195826178896,0.20553365044941826,-0.2497888383392807,-0.0004690556672889659,-0.00544664996299478,-0.12333317109564305,-1.0149337604340447,Local
FR06983,-0.35141383321150915,-0.28341833626365726,0.39876652173446886,1.5315684817855433,0.5499968128690697,0.798080678047923,-1.135879077215764,-0.7648560690271065,0.029091396726891035,-1.0553005284165708,-0.5591639404903157,Export
FR05088,1.7747682016383786,2.1047373361875548,-1.477874776399165,-0.027957095176336606,1.4175927267353352,-1.4326846023229194,-1.135879077215764,-1.5292430823869243,-0.7998217238303678,-2.0719921909484924,-4.517525516297868,Local
FR06108,-0.45131666581340685,-0.5184473704552874,0.5469224136923875,1.6355368535830022,0.23766228387721375,0.10096652793203494,1.522391639413686,-1.7029674036050646,-1.5596587510078552,-1.3094734440495512,-0.38935658290158387,Export
FR01713,0.4957621872525835,0.6167700881305405,-0.9346365058867971,0.9424143749332777,-0.005264572005340467,0.8329363855537174,-0.2497888383392807,-0.1741933768854293,1.134308890803236,0.3002883549593241,-0.6979130053284327,Local
FR00514,-0.27548768043406685,-0.7753376521234997,-1.477874776399165,1.6008807296505159,1.5911119095085882,-0.9098489897360031,-0.2497888383392807,1.5977946995396024,-0.5580553970011672,0.7239098810142918,0.08197884533390339,Local
FR05843,-0.3214429834309399,0.1920844201703747,0.5469224136923875,0.07601127662112216,0.09884693765861151,0.13582223543782937,-1.135879077215764,0.5207039079871322,-1.6978109377673982,-0.9705762232055775,-0.919118070950347,Local
FR09066,-1.1566306639828048,-1.280951183383767,0.7444636029696122,-0.7903918216910334,0.6194044859783709,0.37981218797839006,-1.135879077215764,1.2503460571033216,0.6162381904549495,0.6391855758032983,0.6819489969692347,Reject
FR09849,0.3219312585252816,0.27127988272704895,1.5840136573978165,0.07601127662112216,-0.4564144472157986,1.5997619506811944,-0.2497888383392807,-0.903835526001619,-1.4560446109381977,-1.4789220544715382,-0.5820441732478427,Local
